File Name,REGION,INST,UNDER 17,17,18,19,20,21,22,23,24,25,26-30,31-35,36-40,41-50,51-60,OVER 60,TOTAL,AVERAGE AGE,Validation Link
Inmate Characteristics Report FY 2022 Q2.pdf,,JCI,.,.,2,7,8,11,24,29,17,27,235,235,212,328,292,180,1607,42.4,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=faf4779f08b9f5df_3abff4f8a2b47ed6&schid=8036&row=9&page=1
Inmate Characteristics Report FY 2022 Q2.pdf,,MCIJ,.,.,1,4,7,7,6,14,13,12,99,123,82,132,103,58,661,40.7,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=faf4779f08b9f5df_3abff4f8a2b47ed6&schid=8036&row=10&page=1
Inmate Characteristics Report FY 2022 Q2.pdf,,MCIW MRDCC,. .,. .,. .,4 1,. 2,3 3,9 2,8 5,11 7,20 5,78 14,115 18,55 10,89 13,53 3,24 2,469 85,38.2 33.0,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=faf4779f08b9f5df_3abff4f8a2b47ed6&schid=8036&row=11&page=1
Inmate Characteristics Report FY 2022 Q2.pdf,PATX DPDS,TOTAL PATX-M PATX-F TOTAL BCBIC MTC YDC TOTAL,. . . . . . . .,. . . . . . 3 3,14 4 . 4 4 3 . 7,36 8 . 8 2 2 . 4,57 17 . 17 3 6 . 9,90 12 . 12 3 1 . 4,130 20 . 20 3 4 . 7,150 16 . 16 . 4 . 4,149 8 . 8 6 3 . 9,183 7 . 7 5 3 . 8,1154 109 1 110 26 12 . 38,1256 126 3 129 18 11 . 29,967 93 3 96 12 7 . 19,1312 130 4 134 10 4 . 14,918 65 1 66 8 11 . 19,494 30 . 30 4 1 . 5,6910 645 12 657 104 72 3 179,39.3 37.2 39.5 37.2 33.6 33.0 17.0 33.1,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=faf4779f08b9f5df_3abff4f8a2b47ed6&schid=8036&row=12&page=1
Inmate Characteristics Report FY 2022 Q2.pdf,OTHER,CHDU TOTAL,. .,. .,. .,1 1,2 2,5 5,6 6,2 2,8 8,9 9,35 35,25 25,27 27,27 27,18 18,5 5,170 170,35.9 35.9,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=faf4779f08b9f5df_3abff4f8a2b47ed6&schid=8036&row=13&page=1
Inmate Characteristics Report FY 2022 Q2.pdf,GRAND,TOTAL,.,3,29,78,147,184,282,318,318,369,2414,2650,2098,2881,2027,1066,14864,39.4,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=faf4779f08b9f5df_3abff4f8a2b47ed6&schid=8036&row=14&page=1
Inmate Characteristics Report FY 2022 Q3.pdf,WEST,MCIH MCTC,. .,. .,2 2,3 11,11 27,14 27,13 44,28 37,20 63,24 59,143 320,151 351,136 289,168 381,138 268,77 124,928 2003,40.0 38.9,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=2a208b0c90f5dea3_3abff4f8a2b47ed6&schid=8036&row=0&page=1
Inmate Characteristics Report FY 2022 Q3.pdf,,NBCI,.,.,.,.,4,2,8,5,6,14,121,182,175,272,171,64,1024,41.9,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=2a208b0c90f5dea3_3abff4f8a2b47ed6&schid=8036&row=1&page=1
Inmate Characteristics Report FY 2022 Q3.pdf,,RCI,.,.,3,7,10,32,26,36,31,31,249,264,183,260,217,114,1463,39.5,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=2a208b0c90f5dea3_3abff4f8a2b47ed6&schid=8036&row=2&page=1
Inmate Characteristics Report FY 2022 Q3.pdf,,WCI,.,.,2,6,14,11,27,31,31,30,222,279,224,313,201,160,1551,40.8,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=2a208b0c90f5dea3_3abff4f8a2b47ed6&schid=8036&row=3&page=1
Inmate Characteristics Report FY 2022 Q3.pdf,,TOTAL,.,.,9,27,66,86,118,137,151,158,1055,1227,1007,1394,995,539,6969,40.0,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=2a208b0c90f5dea3_3abff4f8a2b47ed6&schid=8036&row=4&page=1
Inmate Characteristics Report FY 2022 Q3.pdf,EAST,BCCC CMCF DRCF,. . .,. . .,3 . .,6 . 8,7 6 6,8 7 10,7 7 25,8 7 13,8 3 15,12 13 20,58 46 137,61 53 145,55 46 106,56 48 127,36 39 80,13 10 37,338 285 729,36.6 37.4 37.5,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=2a208b0c90f5dea3_3abff4f8a2b47ed6&schid=8036&row=5&page=1
Inmate Characteristics Report FY 2022 Q3.pdf,,ECI-A,.,.,2,3,.,2,9,14,9,11,77,72,61,96,53,27,436,39.2,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=2a208b0c90f5dea3_3abff4f8a2b47ed6&schid=8036&row=6&page=1
Inmate Characteristics Report FY 2022 Q3.pdf,,ECI-E,.,.,3,6,10,13,16,25,29,33,198,235,164,226,153,93,1204,39.3,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=2a208b0c90f5dea3_3abff4f8a2b47ed6&schid=8036&row=7&page=1
Inmate Characteristics Report FY 2022 Q3.pdf,,ECI-W,.,.,.,3,10,15,27,26,38,31,214,231,157,189,124,49,1114,37.1,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=2a208b0c90f5dea3_3abff4f8a2b47ed6&schid=8036&row=8&page=1
Inmate Characteristics Report FY 2022 Q3.pdf,,JCI,.,.,2,9,11,16,20,34,22,36,233,242,208,341,296,192,1662,42.3,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=2a208b0c90f5dea3_3abff4f8a2b47ed6&schid=8036&row=9&page=1
Inmate Characteristics Report FY 2022 Q3.pdf,,MCIJ,.,.,.,2,6,4,13,14,16,13,91,134,83,121,101,61,659,40.7,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=2a208b0c90f5dea3_3abff4f8a2b47ed6&schid=8036&row=10&page=1
Inmate Characteristics Report FY 2022 Q3.pdf,,MCIW,.,.,.,2,2,4,9,7,11,15,81,115,63,84,51,25,469,38.1,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=2a208b0c90f5dea3_3abff4f8a2b47ed6&schid=8036&row=11&page=1
Inmate Characteristics Report FY 2022 Q3.pdf,PATX,MRDCC TOTAL PATX-M PATX-F TOTAL,. . . . .,. . . . .,. 10 2 . 2,. 39 6 . 6,1 59 16 . 16,2 81 12 . 12,1 134 22 . 22,. 148 13 . 13,2 153 13 . 13,4 188 8 . 8,12 1147 91 1 92,13 1301 125 3 128,11 954 92 3 95,6 1294 126 4 130,2 935 67 1 68,2 509 28 . 28,56 6952 621 12 633,34.4 39.3 37.5 39.8 37.5,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=2a208b0c90f5dea3_3abff4f8a2b47ed6&schid=8036&row=12&page=1
Inmate Characteristics Report FY 2022 Q3.pdf,DPDS,BCBIC MTC,. .,. .,. 1,1 1,1 1,3 .,5 1,4 3,3 1,4 2,24 10,14 5,3 8,16 5,6 3,. 2,84 43,33.0 34.7,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=2a208b0c90f5dea3_3abff4f8a2b47ed6&schid=8036&row=13&page=1
Inmate Characteristics Report FY 2022 Q3.pdf,OTHER,YDC TOTAL CHDU TOTAL,. . . .,5 5 . .,. 1 . .,. 2 3 3,. 2 . .,. 3 5 5,. 6 6 6,. 7 3 3,. 4 5 5,. 6 6 6,. 34 37 37,. 19 32 32,. 11 34 34,. 21 29 29,. 9 16 16,. 2 5 5,5 132 181 181,17.0 33.0 35.8 35.8,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=2a208b0c90f5dea3_3abff4f8a2b47ed6&schid=8036&row=14&page=1
Inmate Characteristics Report FY 2022 Q3.pdf,GRAND,TOTAL,.,5,22,77,143,187,286,308,326,366,2365,2707,2101,2868,2023,1083,14867,39.5,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=2a208b0c90f5dea3_3abff4f8a2b47ed6&schid=8036&row=15&page=1
Inmate Characteristics Report FY 2022 Q4.pdf,,MCTC,.,.,2,7,21,27,41,48,53,69,321,365,284,384,267,131,2020,38.9,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=59c7447d40e12612_3abff4f8a2b47ed6&schid=8036&row=0&page=1
Inmate Characteristics Report FY 2022 Q4.pdf,,NBCI,.,.,.,.,.,7,8,6,7,17,117,183,171,271,162,68,1017,41.8,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=59c7447d40e12612_3abff4f8a2b47ed6&schid=8036&row=1&page=1
Inmate Characteristics Report FY 2022 Q4.pdf,,RCI WCI,. .,. .,4 2,5 6,13 9,22 22,32 23,48 32,25 33,40 29,258 229,260 283,188 217,265 313,208 209,119 163,1487 1570,39.3 40.8,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=59c7447d40e12612_3abff4f8a2b47ed6&schid=8036&row=2&page=1
Inmate Characteristics Report FY 2022 Q4.pdf,,TOTAL,.,.,10,18,51,89,119,150,141,178,1052,1244,993,1401,987,554,6987,40.1,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=59c7447d40e12612_3abff4f8a2b47ed6&schid=8036&row=3&page=1
Inmate Characteristics Report FY 2022 Q4.pdf,EAST,BCCC,.,.,1,6,6,7,14,7,4,15,60,64,56,61,41,13,355,36.9,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=59c7447d40e12612_3abff4f8a2b47ed6&schid=8036&row=4&page=1
Inmate Characteristics Report FY 2022 Q4.pdf,,CMCF,.,.,.,1,4,7,6,10,5,11,53,47,40,42,34,14,274,37.4,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=59c7447d40e12612_3abff4f8a2b47ed6&schid=8036&row=5&page=1
Inmate Characteristics Report FY 2022 Q4.pdf,,DRCF,.,.,1,8,7,9,19,9,19,16,119,143,103,130,85,39,707,38.1,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=59c7447d40e12612_3abff4f8a2b47ed6&schid=8036&row=6&page=1
Inmate Characteristics Report FY 2022 Q4.pdf,,ECI-A,.,.,.,2,1,3,6,10,10,11,72,73,52,83,55,23,401,39.2,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=59c7447d40e12612_3abff4f8a2b47ed6&schid=8036&row=7&page=1
Inmate Characteristics Report FY 2022 Q4.pdf,,ECI-E,.,.,3,6,9,13,26,23,22,38,171,228,174,235,155,94,1197,39.6,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=59c7447d40e12612_3abff4f8a2b47ed6&schid=8036&row=8&page=1
Inmate Characteristics Report FY 2022 Q4.pdf,,ECI-W,.,.,.,2,14,15,23,30,32,37,213,276,172,199,119,54,1186,37.1,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=59c7447d40e12612_3abff4f8a2b47ed6&schid=8036&row=9&page=1
Inmate Characteristics Report FY 2022 Q4.pdf,,JCI,.,.,5,7,13,10,28,41,28,37,223,241,227,359,295,194,1708,42.1,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=59c7447d40e12612_3abff4f8a2b47ed6&schid=8036&row=10&page=1
Inmate Characteristics Report FY 2022 Q4.pdf,,MCIJ,.,.,.,1,7,11,8,14,12,14,86,117,77,121,94,55,617,40.6,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=59c7447d40e12612_3abff4f8a2b47ed6&schid=8036&row=11&page=1
Inmate Characteristics Report FY 2022 Q4.pdf,,MCIW,.,.,.,3,2,4,8,10,12,13,91,115,64,80,56,24,482,37.9,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=59c7447d40e12612_3abff4f8a2b47ed6&schid=8036&row=12&page=1
Inmate Characteristics Report FY 2022 Q4.pdf,,MRDCC,.,.,1,1,.,2,2,.,5,3,9,10,9,6,1,1,50,33.0,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=59c7447d40e12612_3abff4f8a2b47ed6&schid=8036&row=13&page=1
Inmate Characteristics Report FY 2022 Q4.pdf,,TOTAL,.,.,11,37,63,81,140,154,149,195,1097,1314,974,1316,935,511,6977,39.3,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=59c7447d40e12612_3abff4f8a2b47ed6&schid=8036&row=14&page=1
Inmate Characteristics Report FY 2022 Q4.pdf,PATX,PATX-M PATX-F TOTAL,. . .,. . .,2 . 2,9 . 9,15 . 15,12 . 12,22 . 22,15 . 15,11 1 12,14 . 14,81 2 83,121 3 124,82 3 85,126 2 128,80 1 81,30 . 30,620 12 632,38.0 37.3 37.9,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=59c7447d40e12612_3abff4f8a2b47ed6&schid=8036&row=15&page=1
Inmate Characteristics Report FY 2022 Q4.pdf,DPDS,BCBIC MTC YDC,. . .,. . 5,1 1 .,2 1 .,3 3 .,3 2 .,2 10 .,3 3 .,4 5 .,6 2 .,25 25 .,34 11 .,14 12 .,12 8 .,10 7 .,1 3 .,120 93 5,33.5 32.7 17.0,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=59c7447d40e12612_3abff4f8a2b47ed6&schid=8036&row=16&page=1
Inmate Characteristics Report FY 2022 Q4.pdf,,TOTAL,.,5,2,3,6,5,12,6,9,8,50,45,26,20,17,4,218,32.8,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=59c7447d40e12612_3abff4f8a2b47ed6&schid=8036&row=17&page=1
Inmate Characteristics Report FY 2022 Q4.pdf,OTHER,CHDU TOTAL,. .,. .,1 1,2 2,4 4,2 2,2 2,4 4,2 2,7 7,41 41,24 24,29 29,30 30,15 15,6 6,169 169,36.2 36.2,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=59c7447d40e12612_3abff4f8a2b47ed6&schid=8036&row=18&page=1
Inmate Characteristics Report FY 2022 Q4.pdf,GRAND,TOTAL,.,5,26,69,139,189,295,329,313,402,2323,2751,2107,2895,2035,1105,14983,39.5,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=59c7447d40e12612_3abff4f8a2b47ed6&schid=8036&row=19&page=1
Inmate Characteristics Report FY 2023 Q1.pdf,WEST,MCIH MCTC,. .,. .,2 .,3 9,6 20,9 29,10 39,17 48,20 60,23 51,125 318,139 365,124 281,147 418,123 271,63 137,811 2046,40.0 39.2,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=c485fde1c8b0b222_3abff4f8a2b47ed6&schid=8036&row=0&page=1
Inmate Characteristics Report FY 2023 Q1.pdf,,NBCI,.,.,.,.,1,6,5,9,6,13,122,181,172,265,166,66,1012,41.8,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=c485fde1c8b0b222_3abff4f8a2b47ed6&schid=8036&row=1&page=1
Inmate Characteristics Report FY 2023 Q1.pdf,EAST,RCI WCI TOTAL BCCC CMCF DRCF,. . . . . .,. . . . . .,5 2 9 1 . .,5 3 20 6 1 7,15 8 50 5 5 5,25 24 93 7 5 13,39 22 115 13 7 14,31 30 135 7 7 12,36 35 157 5 10 16,38 31 156 10 10 15,264 215 1044 80 55 108,263 285 1233 76 50 129,205 200 982 61 35 87,277 319 1426 73 44 126,234 209 1003 42 31 92,115 172 553 15 16 38,1552 1555 6976 401 276 662,39.5 41.2 40.2 36.9 37.3 38.7,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=c485fde1c8b0b222_3abff4f8a2b47ed6&schid=8036&row=2&page=1
Inmate Characteristics Report FY 2023 Q1.pdf,,ECI-A,.,.,.,2,3,3,3,12,7,8,54,68,63,80,56,23,382,39.8,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=c485fde1c8b0b222_3abff4f8a2b47ed6&schid=8036&row=3&page=1
Inmate Characteristics Report FY 2023 Q1.pdf,,ECI-E,.,.,2,7,7,14,20,39,20,39,179,233,155,247,162,93,1217,39.6,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=c485fde1c8b0b222_3abff4f8a2b47ed6&schid=8036&row=4&page=1
Inmate Characteristics Report FY 2023 Q1.pdf,,ECI-W,.,.,1,5,13,16,27,34,35,43,223,269,186,197,115,49,1213,36.7,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=c485fde1c8b0b222_3abff4f8a2b47ed6&schid=8036&row=5&page=1
Inmate Characteristics Report FY 2023 Q1.pdf,,JCI,.,.,4,9,14,24,34,45,33,46,256,259,235,377,311,199,1846,41.6,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=c485fde1c8b0b222_3abff4f8a2b47ed6&schid=8036&row=6&page=1
Inmate Characteristics Report FY 2023 Q1.pdf,,MCIJ MCIW MRDCC,. . .,. . .,. . 1,4 2 1,5 5 2,10 3 4,7 9 3,13 10 7,12 13 6,15 13 3,80 93 10,116 112 13,80 67 9,113 79 8,92 52 .,54 24 1,601 482 68,40.6 37.5 30.7,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=c485fde1c8b0b222_3abff4f8a2b47ed6&schid=8036&row=7&page=1
Inmate Characteristics Report FY 2023 Q1.pdf,PATX,TOTAL PATX-M PATX-F TOTAL,. . . .,. . . .,9 1 . 1,44 9 . 9,64 12 . 12,99 16 . 16,137 14 . 14,186 18 . 18,157 15 . 15,202 13 1 14,1138 80 3 83,1325 113 4 117,978 89 3 92,1344 118 6 124,953 68 2 70,512 35 . 35,7148 601 19 620,39.1 38.0 39.7 38.0,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=c485fde1c8b0b222_3abff4f8a2b47ed6&schid=8036&row=8&page=1
Inmate Characteristics Report FY 2023 Q1.pdf,DPDS,BCBIC MTC YDC TOTAL,. . . .,. . 4 4,2 . . 2,5 6 . 11,4 3 . 7,2 6 . 8,2 4 . 6,5 8 . 13,2 10 . 12,1 4 . 5,22 24 . 46,24 21 . 45,11 23 . 34,17 12 . 29,6 14 . 20,3 4 . 7,106 139 4 249,33.9 34.1 17.0 33.8,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=c485fde1c8b0b222_3abff4f8a2b47ed6&schid=8036&row=9&page=1
Inmate Characteristics Report FY 2023 Q1.pdf,OTHER,CHDU TOTAL,. .,. .,. .,2 2,1 1,. .,2 2,8 8,6 6,8 8,46 46,41 41,29 29,31 31,13 13,2 2,189 189,34.6 34.6,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=c485fde1c8b0b222_3abff4f8a2b47ed6&schid=8036&row=10&page=1
Inmate Characteristics Report FY 2023 Q1.pdf,GRAND,TOTAL,.,4,21,86,134,216,274,360,347,385,2357,2761,2115,2954,2059,1109,15182,39.4,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=c485fde1c8b0b222_3abff4f8a2b47ed6&schid=8036&row=11&page=1
Inmate Characteristics Report FY 2023 Q2.pdf,,MCTC,.,.,1,7,23,29,32,49,55,53,315,364,274,428,276,142,2048,39.4,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=b17c9a0822fe465f_3abff4f8a2b47ed6&schid=8036&row=0&page=1
Inmate Characteristics Report FY 2023 Q2.pdf,,NBCI RCI,. .,. .,. 2,1 8,. 13,6 28,3 39,12 29,7 41,11 34,131 273,170 257,180 214,261 291,167 224,64 122,1013 1575,41.8 39.4,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=b17c9a0822fe465f_3abff4f8a2b47ed6&schid=8036&row=1&page=1
Inmate Characteristics Report FY 2023 Q2.pdf,,WCI,.,.,.,3,11,24,19,35,42,30,205,292,199,311,206,177,1554,41.1,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=b17c9a0822fe465f_3abff4f8a2b47ed6&schid=8036&row=2&page=1
Inmate Characteristics Report FY 2023 Q2.pdf,,TOTAL,.,.,4,22,52,99,101,140,166,154,1044,1212,983,1442,998,570,6987,40.2,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=b17c9a0822fe465f_3abff4f8a2b47ed6&schid=8036&row=3&page=1
Inmate Characteristics Report FY 2023 Q2.pdf,EAST,BCCC CMCF,. .,. .,1 2,6 1,4 3,6 7,15 7,13 12,11 11,8 3,73 61,78 67,65 44,83 43,44 36,17 14,424 311,37.2 36.9,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=b17c9a0822fe465f_3abff4f8a2b47ed6&schid=8036&row=4&page=1
Inmate Characteristics Report FY 2023 Q2.pdf,,DRCF,.,.,.,7,7,14,16,14,13,9,93,135,86,134,95,42,665,39.2,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=b17c9a0822fe465f_3abff4f8a2b47ed6&schid=8036&row=5&page=1
Inmate Characteristics Report FY 2023 Q2.pdf,,ECI-A,.,.,1,3,7,3,5,12,11,6,61,86,70,90,49,18,422,38.3,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=b17c9a0822fe465f_3abff4f8a2b47ed6&schid=8036&row=6&page=1
Inmate Characteristics Report FY 2023 Q2.pdf,,ECI-E,.,.,2,7,8,18,20,32,30,33,204,264,162,241,155,99,1275,39.1,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=b17c9a0822fe465f_3abff4f8a2b47ed6&schid=8036&row=7&page=1
Inmate Characteristics Report FY 2023 Q2.pdf,,ECI-W,.,.,.,7,15,17,28,39,43,45,214,263,187,204,120,54,1236,36.8,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=b17c9a0822fe465f_3abff4f8a2b47ed6&schid=8036&row=8&page=1
Inmate Characteristics Report FY 2023 Q2.pdf,,JCI,.,.,5,12,21,29,30,32,45,38,258,278,242,362,312,201,1865,41.4,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=b17c9a0822fe465f_3abff4f8a2b47ed6&schid=8036&row=9&page=1
Inmate Characteristics Report FY 2023 Q2.pdf,,MCIJ,.,.,.,3,6,8,12,12,12,12,86,118,91,105,87,51,603,40.2,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=b17c9a0822fe465f_3abff4f8a2b47ed6&schid=8036&row=10&page=1
Inmate Characteristics Report FY 2023 Q2.pdf,,MCIW,.,.,.,.,8,3,9,14,8,19,94,108,74,81,49,25,492,37.4,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=b17c9a0822fe465f_3abff4f8a2b47ed6&schid=8036&row=11&page=1
Inmate Characteristics Report FY 2023 Q2.pdf,,MRDCC,.,.,1,4,.,2,3,1,2,3,8,6,5,9,2,.,46,31.8,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=b17c9a0822fe465f_3abff4f8a2b47ed6&schid=8036&row=12&page=1
Inmate Characteristics Report FY 2023 Q2.pdf,,TOTAL,.,.,12,50,79,107,145,181,186,176,1152,1403,1026,1352,949,521,7339,39.0,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=b17c9a0822fe465f_3abff4f8a2b47ed6&schid=8036&row=13&page=1
Inmate Characteristics Report FY 2023 Q2.pdf,PATX,PATX-M PATX-F TOTAL,. . .,. . .,. . .,8 . 8,10 . 10,17 . 17,14 . 14,16 . 16,16 . 16,10 1 11,82 3 85,110 3 113,87 2 89,115 6 121,71 3 74,31 . 31,587 18 605,38.1 40.5 38.1,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=b17c9a0822fe465f_3abff4f8a2b47ed6&schid=8036&row=14&page=1
Inmate Characteristics Report FY 2023 Q2.pdf,DPDS,BCBIC MTC,. .,. .,. 1,1 3,5 2,3 5,1 4,3 8,9 3,3 2,20 17,20 11,9 8,22 10,7 7,1 3,104 84,34.0 33.2,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=b17c9a0822fe465f_3abff4f8a2b47ed6&schid=8036&row=15&page=1
Inmate Characteristics Report FY 2023 Q2.pdf,,YDC,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,17.0,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3abff4f8a2b47ed6&job=81fb493a14f544c3&docid=b17c9a0822fe465f_3abff4f8a2b47ed6&schid=8036&row=16&page=1
